target,source,right,pat,wt,dof,chisq,p,f4rank,GermanShepherdDog,Dingo_Ancient_Curracurrang,Dingo_Ancient_Nullarbor,feasible,best,dofdiff,chisqdiff,p_nested,weight_GermanShepherdDog,weight_Dingo_Ancient_Curracurrang,weight_Dingo_Ancient_Nullarbor,se_GermanShepherdDog,se_Dingo_Ancient_Curracurrang,se_Dingo_Ancient_Nullarbor,z_GermanShepherdDog,z_Dingo_Ancient_Curracurrang,z_Dingo_Ancient_Nullarbor,num_sources,num_right,all_above_3,rank
BORD_33899,GermanShepherdDog|Dingo_Ancient_Curracurrang,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|Dingo_Ancient_Nullarbor,0,0,4,2.7624556640931,0.598330751622761,1,0.94847781618899,0.0515221838110096,NA,TRUE,NA,NA,NA,NA,0.94847781618899,0.0515221838110096,NA,0.00892342862742141,0.0089234286274214,NA,106.290738211807,5.77381026533721,NA,2,6,TRUE,1
BORD_33901,GermanShepherdDog|Dingo_Ancient_Nullarbor,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|Dingo_Ancient_Curracurrang,0,0,4,1.57303870884588,0.813629543945021,1,0.943342668261622,NA,0.0566573317383784,TRUE,NA,NA,NA,NA,0.943342668261622,NA,0.0566573317383784,0.0118629016732401,NA,0.0118629016732401,79.5203984864498,NA,4.7760095547436,2,6,TRUE,1
BORD_33902,GermanShepherdDog,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|Dingo_Ancient_Curracurrang|Dingo_Ancient_Nullarbor,0,0,6,11.4780468215355,0.0746787238755172,0,1,NA,NA,TRUE,NA,NA,NA,NA,1,NA,NA,1.13739604880513e-13,NA,NA,8792012255102.63,NA,NA,1,7,TRUE,1
BORD_33903,GermanShepherdDog|Dingo_Ancient_Curracurrang,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|Dingo_Ancient_Nullarbor,0,0,4,4.78841937684306,0.309703855967834,1,0.95351390395913,0.0464860960408703,NA,TRUE,NA,NA,NA,NA,0.95351390395913,0.0464860960408703,NA,0.0093338189944568,0.00933381899445679,NA,102.156888249644,4.98039399183525,NA,2,6,TRUE,1
BORD_33905,GermanShepherdDog|Dingo_Ancient_Curracurrang,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|Dingo_Ancient_Nullarbor,0,0,4,0.626243451513892,0.960103270741398,1,0.947708562980493,0.0522914370195068,NA,TRUE,NA,NA,NA,NA,0.947708562980493,0.0522914370195068,NA,0.00889857149904014,0.00889857149904016,NA,106.501202252824,5.87638555527111,NA,2,6,TRUE,1
BORD_33909,GermanShepherdDog|Dingo_Ancient_Curracurrang,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|Dingo_Ancient_Nullarbor,0,0,4,2.58454052280715,0.62956413111939,1,0.949231193046111,0.0507688069538892,NA,TRUE,NA,NA,NA,NA,0.949231193046111,0.0507688069538892,NA,0.00894340565293807,0.00894340565293801,NA,106.137553174083,5.67667496298919,NA,2,6,TRUE,1
BORD_33912,GermanShepherdDog|Dingo_Ancient_Curracurrang,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|Dingo_Ancient_Nullarbor,0,0,4,3.98571027557158,0.407943207967224,1,0.957898274124576,0.0421017258754237,NA,TRUE,NA,NA,NA,NA,0.957898274124576,0.0421017258754237,NA,0.00898003486713914,0.00898003486713918,NA,106.669772255544,4.68836997832685,NA,2,6,TRUE,1
BORD_33913,GermanShepherdDog|Dingo_Ancient_Curracurrang,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|Dingo_Ancient_Nullarbor,0,0,4,7.63828268487813,0.105763947873483,1,0.945658552654937,0.0543414473450627,NA,TRUE,NA,NA,NA,NA,0.945658552654937,0.0543414473450627,NA,0.00921810944899117,0.00921810944899119,NA,102.58703890291,5.89507508516399,NA,2,6,TRUE,1
BORD_33914,GermanShepherdDog|Dingo_Ancient_Curracurrang,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|Dingo_Ancient_Nullarbor,0,0,4,1.7910989715018,0.774110443932239,1,0.956909168417004,0.0430908315829957,NA,TRUE,NA,NA,NA,NA,0.956909168417004,0.0430908315829957,NA,0.00914681348935469,0.0091468134893548,NA,104.616670005427,4.71102112589761,NA,2,6,TRUE,1
BORD_33929,GermanShepherdDog|Dingo_Ancient_Curracurrang,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|Dingo_Ancient_Nullarbor,0,0,4,3.03537378772324,0.551923232945577,1,0.940687417625857,0.0593125823741427,NA,TRUE,NA,NA,NA,NA,0.940687417625857,0.0593125823741427,NA,0.00923982023364031,0.00923982023364029,NA,101.807978276569,6.41923553427996,NA,2,6,TRUE,1
BORD_33930,GermanShepherdDog|Dingo_Ancient_Curracurrang,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|Dingo_Ancient_Nullarbor,0,0,4,4.21727378526891,0.377398900007171,1,0.951817571926976,0.0481824280730239,NA,TRUE,NA,NA,NA,NA,0.951817571926976,0.0481824280730239,NA,0.00912367810892696,0.00912367810892694,NA,104.323887862252,5.28103112558086,NA,2,6,TRUE,1
BORD_33938,GermanShepherdDog|Dingo_Ancient_Curracurrang,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|Dingo_Ancient_Nullarbor,0,0,4,2.90112217055883,0.574506382242421,1,0.953305030108494,0.0466949698915061,NA,TRUE,NA,NA,NA,NA,0.953305030108494,0.0466949698915061,NA,0.00915905976227417,0.00915905976227416,NA,104.083285277286,5.0982274494857,NA,2,6,TRUE,1
BORD_33988,GermanShepherdDog|Dingo_Ancient_Curracurrang,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|Dingo_Ancient_Nullarbor,0,0,4,1.03793802351849,0.903989811809659,1,0.948473583070107,0.0515264169298931,NA,TRUE,NA,NA,NA,NA,0.948473583070107,0.0515264169298931,NA,0.00919517655444785,0.00919517655444788,NA,103.149034437116,5.60363540871533,NA,2,6,TRUE,1
BORD_33994,GermanShepherdDog|Dingo_Ancient_Curracurrang,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|Dingo_Ancient_Nullarbor,0,0,4,2.17341611116501,0.703899052534644,1,0.954633041188299,0.0453669588117007,NA,TRUE,NA,NA,NA,NA,0.954633041188299,0.0453669588117007,NA,0.00953312666511144,0.00953312666511146,NA,100.138503842814,4.75887506852615,NA,2,6,TRUE,1
BORD_33999,GermanShepherdDog|Dingo_Ancient_Nullarbor,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|Dingo_Ancient_Curracurrang,0,0,4,3.12886810215139,0.536495964063951,1,0.922577985187025,NA,0.0774220148129751,TRUE,NA,NA,NA,NA,0.922577985187025,NA,0.0774220148129751,0.0120698463049277,NA,0.0120698463049276,76.4365976069111,NA,6.41449881440221,2,6,TRUE,1
BORD_34016,GermanShepherdDog|Dingo_Ancient_Curracurrang,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|Dingo_Ancient_Nullarbor,0,0,4,5.12063569617614,0.275141979889927,1,0.951193583628393,0.0488064163716067,NA,TRUE,NA,NA,NA,NA,0.951193583628393,0.0488064163716067,NA,0.00891187234335007,0.00891187234335009,NA,106.733304403554,5.47656143302202,NA,2,6,TRUE,1
BORD_34018,GermanShepherdDog|Dingo_Ancient_Nullarbor,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|Dingo_Ancient_Curracurrang,0,0,4,1.59797617831253,0.809155833989148,1,0.963220377695167,NA,0.0367796223048334,TRUE,NA,NA,NA,NA,0.963220377695167,NA,0.0367796223048334,0.0119952958365871,NA,0.011995295836587,80.2998434400616,NA,3.06617050599547,2,6,TRUE,1
BORD_34042,GermanShepherdDog|Dingo_Ancient_Nullarbor,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|Dingo_Ancient_Curracurrang,0,0,4,2.7906247891634,0.593452123608704,1,0.94876934130759,NA,0.0512306586924097,TRUE,NA,NA,NA,NA,0.94876934130759,NA,0.0512306586924097,0.012311679835238,NA,0.012311679835238,77.0625417493446,NA,4.16114286417517,2,6,TRUE,1
BORD_34051,GermanShepherdDog|Dingo_Ancient_Curracurrang,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|Dingo_Ancient_Nullarbor,0,0,4,2.31947259416829,0.677226046424764,1,0.958387535995054,0.0416124640049463,NA,TRUE,NA,NA,NA,NA,0.958387535995054,0.0416124640049463,NA,0.00927924407076717,0.00927924407076715,NA,103.282932174864,4.48446701989875,NA,2,6,TRUE,1
BORD_34055,GermanShepherdDog|Dingo_Ancient_Curracurrang,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|Dingo_Ancient_Nullarbor,0,0,4,3.58484194766702,0.465095730888281,1,0.952760823150862,0.0472391768491378,NA,TRUE,NA,NA,NA,NA,0.952760823150862,0.0472391768491378,NA,0.00918571969108296,0.00918571969108301,NA,103.721957036829,5.14267563542081,NA,2,6,TRUE,1
BORD_34057,GermanShepherdDog,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|Dingo_Ancient_Curracurrang|Dingo_Ancient_Nullarbor,0,0,6,13.3944566988111,0.0371824884489692,0,1,NA,NA,TRUE,NA,NA,NA,NA,1,NA,NA,1.13739604880513e-13,NA,NA,8792012255102.63,NA,NA,1,7,TRUE,1
BORD_34058,GermanShepherdDog|Dingo_Ancient_Curracurrang,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|Dingo_Ancient_Nullarbor,0,0,4,2.07397747064028,0.722154533173575,1,0.958821252981233,0.0411787470187665,NA,TRUE,NA,NA,NA,NA,0.958821252981233,0.0411787470187665,NA,0.00886033312506771,0.00886033312506773,NA,108.215034293522,4.64753936872455,NA,2,6,TRUE,1
BORD_34067,GermanShepherdDog|Dingo_Ancient_Curracurrang,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|Dingo_Ancient_Nullarbor,0,0,4,1.74401008036811,0.78270847546985,1,0.945891096644417,0.0541089033555828,NA,TRUE,NA,NA,NA,NA,0.945891096644417,0.0541089033555828,NA,0.00901444665433271,0.0090144466543327,NA,104.930577872995,6.00246531267407,NA,2,6,TRUE,1
BORD_34068,GermanShepherdDog|Dingo_Ancient_Nullarbor,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|Dingo_Ancient_Curracurrang,0,0,4,0.145358628284356,0.997483408315701,1,0.934526187543582,NA,0.065473812456418,TRUE,NA,NA,NA,NA,0.934526187543582,NA,0.065473812456418,0.0118816105450662,NA,0.0118816105450662,78.6531576673869,NA,5.51051662635127,2,6,TRUE,1
BORD_34070,GermanShepherdDog|Dingo_Ancient_Curracurrang,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|Dingo_Ancient_Nullarbor,0,0,4,1.15640145837457,0.885223334852277,1,0.948974601407156,0.0510253985928437,NA,TRUE,NA,NA,NA,NA,0.948974601407156,0.0510253985928437,NA,0.0091458484186953,0.00914584841869532,NA,103.760149738249,5.57907765982006,NA,2,6,TRUE,1
BORD_34072,GermanShepherdDog|Dingo_Ancient_Curracurrang,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|Dingo_Ancient_Nullarbor,0,0,4,0.325577653497933,0.988103780250226,1,0.951011755678213,0.0489882443217867,NA,TRUE,NA,NA,NA,NA,0.951011755678213,0.0489882443217867,NA,0.00876079516301428,0.00876079516301422,NA,108.553132219451,5.59175775831425,NA,2,6,TRUE,1
BORD_34073,GermanShepherdDog|Dingo_Ancient_Curracurrang,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|Dingo_Ancient_Nullarbor,0,0,4,0.886547985767464,0.926482748173444,1,0.948141819754724,0.0518581802452763,NA,TRUE,NA,NA,NA,NA,0.948141819754724,0.0518581802452763,NA,0.00914421745571107,0.00914421745571108,NA,103.687584459461,5.67114468749734,NA,2,6,TRUE,1
BORD_34075,GermanShepherdDog|Dingo_Ancient_Curracurrang,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|Dingo_Ancient_Nullarbor,0,0,4,1.21545255640948,0.875547961484953,1,0.957969852339813,0.0420301476601873,NA,TRUE,NA,NA,NA,NA,0.957969852339813,0.0420301476601873,NA,0.0093453765230318,0.00934537652303176,NA,102.507357512978,4.4974268887512,NA,2,6,TRUE,1
BORD_34076,GermanShepherdDog|Dingo_Ancient_Curracurrang,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|Dingo_Ancient_Nullarbor,0,0,4,2.79586319393256,0.592547010915707,1,0.937012963045888,0.0629870369541119,NA,TRUE,NA,NA,NA,NA,0.937012963045888,0.0629870369541119,NA,0.00884253181332956,0.00884253181332959,NA,105.966592241534,7.12319031288784,NA,2,6,TRUE,1
BORD_34078,GermanShepherdDog|Dingo_Ancient_Nullarbor,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|Dingo_Ancient_Curracurrang,0,0,4,2.7224048122849,0.605299790178636,1,0.938292437203059,NA,0.0617075627969406,TRUE,NA,NA,NA,NA,0.938292437203059,NA,0.0617075627969406,0.0123221042003265,NA,0.0123221042003265,76.1470948426325,NA,5.00787542401287,2,6,TRUE,1
BORD_34082,GermanShepherdDog,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|Dingo_Ancient_Curracurrang|Dingo_Ancient_Nullarbor,0,0,6,12.3758906097498,0.0540896832036324,0,1,NA,NA,TRUE,NA,NA,NA,NA,1,NA,NA,1.13739604880513e-13,NA,NA,8792012255102.63,NA,NA,1,7,TRUE,1
BORD_34083,GermanShepherdDog|Dingo_Ancient_Curracurrang,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|Dingo_Ancient_Nullarbor,0,0,4,2.81679664373258,0.588936805627283,1,0.956325232423018,0.0436747675769816,NA,TRUE,NA,NA,NA,NA,0.956325232423018,0.0436747675769816,NA,0.0091749938266185,0.00917499382661853,NA,104.231703093742,4.76019585433096,NA,2,6,TRUE,1
BORD_34087,GermanShepherdDog|Dingo_Ancient_Nullarbor,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|Dingo_Ancient_Curracurrang,0,0,4,2.33462209952099,0.674472889133519,1,0.938162251792993,NA,0.0618377482070071,TRUE,NA,NA,NA,NA,0.938162251792993,NA,0.0618377482070071,0.0123232612611592,NA,0.0123232612611593,76.1293810064644,NA,5.01796942355744,2,6,TRUE,1
BORD_34094,GermanShepherdDog|Dingo_Ancient_Nullarbor,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|Dingo_Ancient_Curracurrang,0,0,4,6.00930461482399,0.198454475983871,1,0.942814549675243,NA,0.0571854503247575,TRUE,NA,NA,NA,NA,0.942814549675243,NA,0.0571854503247575,0.0119596431166947,NA,0.0119596431166947,78.8330003224887,NA,4.78153484738447,2,6,TRUE,1
BORD_34095,GermanShepherdDog|Dingo_Ancient_Curracurrang,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|Dingo_Ancient_Nullarbor,0,0,4,4.98771348431297,0.288560493438493,1,0.959586011268702,0.0404139887312976,NA,TRUE,NA,NA,NA,NA,0.959586011268702,0.0404139887312976,NA,0.00814343079822529,0.00814343079822535,NA,117.835594732115,4.9627718013033,NA,2,6,TRUE,1
BORD_34097,GermanShepherdDog|Dingo_Ancient_Curracurrang,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|Dingo_Ancient_Nullarbor,0,0,4,2.902971465823,0.574191984647454,1,0.961875833048187,0.038124166951813,NA,TRUE,NA,NA,NA,NA,0.961875833048187,0.038124166951813,NA,0.00871538590317582,0.00871538590317589,NA,110.365260211563,4.37435213716934,NA,2,6,TRUE,1
BORD_34098,GermanShepherdDog|Dingo_Ancient_Curracurrang,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|Dingo_Ancient_Nullarbor,0,0,4,1.19199460690519,0.879414886822879,1,0.947011364756291,0.0529886352437093,NA,TRUE,NA,NA,NA,NA,0.947011364756291,0.0529886352437093,NA,0.00892816996419557,0.00892816996419566,NA,106.070042187152,5.9349940084259,NA,2,6,TRUE,1
BORD_34100,GermanShepherdDog|Dingo_Ancient_Curracurrang,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|Dingo_Ancient_Nullarbor,0,0,4,2.83438754340749,0.585911512797464,1,0.959208684032303,0.0407913159676972,NA,TRUE,NA,NA,NA,NA,0.959208684032303,0.0407913159676972,NA,0.00903481631346013,0.00903481631346013,NA,106.168033831885,4.51490263359599,NA,2,6,TRUE,1
BORD_34105,GermanShepherdDog|Dingo_Ancient_Nullarbor,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|Dingo_Ancient_Curracurrang,0,0,4,2.18540293320201,0.701702560651636,1,0.922428818691554,NA,0.0775711813084463,TRUE,NA,NA,NA,NA,0.922428818691554,NA,0.0775711813084463,0.01202639456768,NA,0.01202639456768,76.7003621493105,NA,6.45007785765759,2,6,TRUE,1
BORD_34108,GermanShepherdDog|Dingo_Ancient_Curracurrang,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|Dingo_Ancient_Nullarbor,0,0,4,6.52191601230636,0.163414724551651,1,0.954844697540236,0.0451553024597637,NA,TRUE,NA,NA,NA,NA,0.954844697540236,0.0451553024597637,NA,0.00896871050668335,0.00896871050668338,NA,106.463989090594,5.03475972673156,NA,2,6,TRUE,1
BORD_34111,GermanShepherdDog|Dingo_Ancient_Nullarbor,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|Dingo_Ancient_Curracurrang,0,0,4,1.64809294136643,0.800123568987804,1,0.964166625051216,NA,0.0358333749487838,TRUE,NA,NA,NA,NA,0.964166625051216,NA,0.0358333749487838,0.0123469915317053,NA,0.0123469915317053,78.0891946491884,NA,2.90219482671295,2,6,TRUE,1
BORD_34117,GermanShepherdDog|Dingo_Ancient_Curracurrang,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|Dingo_Ancient_Nullarbor,0,0,4,3.30154385334421,0.508687685104864,1,0.944567801650145,0.0554321983498552,NA,TRUE,NA,NA,NA,NA,0.944567801650145,0.0554321983498552,NA,0.0093231337830144,0.0093231337830144,NA,101.314410329607,5.94566158117841,NA,2,6,TRUE,1
BORD_cd224,GermanShepherdDog|Dingo_Ancient_Curracurrang,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|Dingo_Ancient_Nullarbor,0,0,4,4.03399132459011,0.401425169671485,1,0.963855227406765,0.0361447725932349,NA,TRUE,NA,NA,NA,NA,0.963855227406765,0.0361447725932349,NA,0.00943181741924116,0.00943181741924112,NA,102.191887794655,3.83221716309931,NA,2,6,TRUE,1
BORD_cd225,GermanShepherdDog|Dingo_Ancient_Curracurrang,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|Dingo_Ancient_Nullarbor,0,0,4,3.05562972376212,0.548559447442571,1,0.957196778308571,0.0428032216914287,NA,TRUE,NA,NA,NA,NA,0.957196778308571,0.0428032216914287,NA,0.00970108687131719,0.00970108687131712,NA,98.6690245129828,4.41220888537589,NA,2,6,TRUE,1
BORD_cd226,GermanShepherdDog|Dingo_Ancient_Curracurrang,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|Dingo_Ancient_Nullarbor,0,0,4,2.20877686594986,0.697422739819223,1,0.959624759260182,0.0403752407398177,NA,TRUE,NA,NA,NA,NA,0.959624759260182,0.0403752407398177,NA,0.00938592098082986,0.00938592098082989,NA,102.240873455056,4.30168129715575,NA,2,6,TRUE,1
BORD_cd236,GermanShepherdDog|Dingo_Ancient_Curracurrang,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|Dingo_Ancient_Nullarbor,0,0,4,5.01271580373074,0.285995261094428,1,0.959752924010588,0.0402470759894122,NA,TRUE,NA,NA,NA,NA,0.959752924010588,0.0402470759894122,NA,0.00895407824628138,0.00895407824628133,NA,107.186122078972,4.4948318389028,NA,2,6,TRUE,1
BORD_cd265,GermanShepherdDog|Dingo_Ancient_Nullarbor,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|Dingo_Ancient_Curracurrang,0,0,4,1.58308646343062,0.811828764132505,1,0.95336776281675,NA,0.0466322371832501,TRUE,NA,NA,NA,NA,0.95336776281675,NA,0.0466322371832501,0.0120718878059805,NA,0.0120718878059805,78.9742066973522,NA,3.86287860960307,2,6,TRUE,1
CAPTIVE_106.1,GermanShepherdDog|Dingo_Ancient_Nullarbor,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|Dingo_Ancient_Curracurrang,0,0,4,2.01072247092845,0.733786603459227,1,0.14396006958292,NA,0.856039930417079,TRUE,NA,NA,NA,NA,0.14396006958292,NA,0.856039930417079,0.015987886893416,NA,0.0159878868934161,9.00432124286572,NA,53.5430314289753,2,6,TRUE,1
CAPTIVE_144.9,GermanShepherdDog|Dingo_Ancient_Nullarbor,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|Dingo_Ancient_Curracurrang,0,0,4,1.74808922166068,0.781964745324343,1,0.112649288652555,NA,0.887350711347445,TRUE,NA,NA,NA,NA,0.112649288652555,NA,0.887350711347445,0.0139712618528223,NA,0.0139712618528223,8.06292873465821,NA,63.5125674899716,2,6,TRUE,1
CAPTIVE_cd001,GermanShepherdDog|Dingo_Ancient_Nullarbor,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|Dingo_Ancient_Curracurrang,0,0,4,9.83903892702739,0.0432281148104812,1,0.150879684651344,NA,0.849120315348656,TRUE,NA,NA,NA,NA,0.150879684651344,NA,0.849120315348656,0.0140765978724721,NA,0.0140765978724722,10.7184765820725,NA,60.3214159444855,2,6,TRUE,1
CAPTIVE_cd007,GermanShepherdDog|Dingo_Ancient_Nullarbor,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|Dingo_Ancient_Curracurrang,0,0,4,6.19179012110377,0.185275792611737,1,0.129443389749329,NA,0.870556610250671,TRUE,NA,NA,NA,NA,0.129443389749329,NA,0.870556610250671,0.0138465173029822,NA,0.0138465173029823,9.34844386620239,NA,62.8718825970173,2,6,TRUE,1
CAPTIVE_cd008,GermanShepherdDog|Dingo_Ancient_Nullarbor,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|Dingo_Ancient_Curracurrang,0,0,4,0.590829916621493,0.964077220469447,1,0.1859754168946,NA,0.8140245831054,TRUE,NA,NA,NA,NA,0.1859754168946,NA,0.8140245831054,0.0154436926253451,NA,0.0154436926253451,12.0421599552811,NA,52.7091935104614,2,6,TRUE,1
CAPTIVE_cd012,GermanShepherdDog|Dingo_Ancient_Nullarbor,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|Dingo_Ancient_Curracurrang,0,0,4,2.91366565846081,0.572375647601195,1,0.118814899734075,NA,0.881185100265925,TRUE,NA,NA,NA,NA,0.118814899734075,NA,0.881185100265925,0.0147513700761862,NA,0.0147513700761861,8.05449928518051,NA,59.735814077939,2,6,TRUE,1
CAPTIVE_cd015,GermanShepherdDog|Dingo_Ancient_Nullarbor,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|Dingo_Ancient_Curracurrang,0,0,4,3.61480859796446,0.460637453845573,1,0.130075855397463,NA,0.869924144602537,TRUE,NA,NA,NA,NA,0.130075855397463,NA,0.869924144602537,0.0151919966536658,NA,0.0151919966536658,8.56213033499294,NA,57.2620021208749,2,6,TRUE,1
CAPTIVE_cd016,GermanShepherdDog|Dingo_Ancient_Curracurrang,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|Dingo_Ancient_Nullarbor,0,0,4,1.71925845962397,0.787216399495799,1,0.353351844756442,0.646648155243558,NA,TRUE,NA,NA,NA,NA,0.353351844756442,0.646648155243558,NA,0.0143141793221158,0.0143141793221159,NA,24.6854420924085,45.1753565951535,NA,2,6,TRUE,1
CAPTIVE_cd019,GermanShepherdDog|Dingo_Ancient_Nullarbor,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|Dingo_Ancient_Curracurrang,0,0,4,2.35964443274267,0.669932113396733,1,0.134140383967126,NA,0.865859616032874,TRUE,NA,NA,NA,NA,0.134140383967126,NA,0.865859616032874,0.0156920279145559,NA,0.0156920279145559,8.54831413106896,NA,55.1783122453983,2,6,TRUE,1
